,0,1,2,3,4,5
634,5.7,Jason Winer,Peter Baynham,Un borracho corre el riesgo de perder una rica herencia cuando se enamora de una mujer que no le gusta a su familia.,110,"Arthur, el soltero de oro"
635,5.2,J.T. O'Neal,J.T. O'Neal,"A dramedy about a recently widowed woman, living on a buffalo ranch in central Kansas, who hires a Norwegian soccer player to be a male au pair and help her raise two sons.",95,"Au Pair, Kansas"
636,3.9,Mike Newman,Jake Iannarino,"A darkly comedic portrait of Chip Seinfeld- the degenerate, cocaine-addicted ""brother"" of Jerry Seinfeld. The story follows Chip through the streets of Columbus, Ohio as he struggles to break out of the shackles of his failed attempt at a stand-up comedy career. Just when it looks like he gets the chance of his life to headline a comedy festival, his paranoia gets the... Leer todo",66,Who the F#ck Is Chip Seinfeld?
637,4.9,Vincent Brantley,Marty Blackshear,"A financial analyst from a staunchly religious family falls in love with June, a Los Angeles businesswoman whose parents are extremely liberal.",93,Hopelessly in June
638,6.2,Jim Field Smith,Jason Micallef,"In Iowa, a girl in foster care discovers her talent for butter carving and finds herself pitted against an ambitious local woman in their town's annual contest.",91,Butter
639,7.1,Antoine Delesvaux,Joann Sfar,"Ambientada en la Argelia de los años veinte, el gato de un rabino que aprende a hablar tras tragarse al loro de la familia expresa su deseo de convertirse al judaísmo.",100,El gato del rabino
640,No tiene datos,Pramod Joshi,"Chetan Chavda, Sunil Godabole, Vijay Gokhale","A wealthy Jaggu Gonas Patil lives his life on predictions of his Guru Joshi Bua who makes predictions according to Patil's secretary Vilas Tatya and gets paid for it.Patil's daughter Apkesha is very rude and arrogant towards everyone and mostly towards her classmate Kishan ,Tatya wants his son Ganya to marry Apeksha and accumulate the wealth.Ganya spikes Apeksha's dri... Leer todo",No tiene datos,Mamachya Rashila Bhacha
641,5.0,Thomas Michael,Paolo Mancini,Two best friends run against each other for mayor of their home town.,90,Running Mates
642,3.7,Richard Harrison,"Laurie Crowter, Richard Harrison","48 highly charged hours in the life of public school-fool, and Hedge-fund manager Darry Maddock, and his battle with the ultimate femme fatale. This multi-award winning film was made on a shoestring budget of just $30K.",90,The Honey Killer
643,2.7,Jag Mundhra,Salim Raza,A 40 year old male virgin with sleep-walking problems finds true love after getting married to a naive child-like woman.,108,Naughty @ 40
644,7.4,William Orendorff,William Orendorff,"When two nickel and dime collectors Paul Mann and Arthur Neggro who work for a suburbanite bookie accidentally back over a hit man there world gets turned upside down as the killers come out of every where, and they must fumble there way to the truth before they get killed.",No tiene datos,Proper Villains
645,1.8,Ajay Chandhok,"Rumi Jaffery, Sai Kabir",A bumbling police detective and his sidekick attempt to arrest an assassin.,110,Chatur Singh Two Star
646,No tiene datos,A.B. Sallu,"Edna Chichi Njoku Frenchwood, A.B. Sallu",No tiene argumento,75,Dirty Pastor
647,No tiene datos,Bahrom Berdiyev,Sherzod Olmasov,"A story about two brothers - Bakhrom and Umid. Older brother Bakhrom is ready to give his life for his younger brother. After the death of his parents, caring for his younger brother fell on his shoulders. He cooks for him, wakes him up to the university and pays for his studies. You can only dream of such a caring brother. Bakhrom himself is not married, he lives wit... Leer todo",118,Qasos
648,4.2,Christopher Sun,Stephen Shiu,"Como erudito engreído de la dinastía Ming, Wei Yangsheng cree que, puesto que la vida es corta, hay que buscar el máximo placer.",129,Sex and Zen Extreme Ecstasy
649,5.6,David Gordon Green,Brian Gatewood,"Un estudiante universitario suspendido es engatusado para que haga de canguro de los niños de la casa de al lado, aunque no está preparado para la salvaje noche que le espera.",81,El canguro
650,8.2,Joseph Neibich,Joseph Neibich,"A failed actress returns to her hometown to start a new life and, unexpectedly, discovers the completion she had always dreamed of.",82,Ocean Front Property
651,5.7,Eugene Kotlyarenko,Eugene Kotlyarenko,"James lives easy Life 2.0. But when his computer is lost, his reality spirals down a nihilistic adventure that questions our dependency on digital life. Told entirely via apps, games, the web and social networks making up our daily life.",83,0s & 1s
652,5.6,Dusty Bias,Ashley Martin Bias,Three lost souls look for love on the North Dakota tundra.,108,Prairie Love
653,7.4,Mark Maine,Kevin Diamond,"Mark had money, friends and fame, now he has a rebellious sister, an angry gangster and his local beach bar is sold. Out matched, hysterical beach characters help him save the bar, his career and family? A SoCal beach bar scene.",93,Beach Bar: The Movie
654,6.6,James Westby,James Westby,"A scathing black comedy of embarrassment, RID OF ME charts the emotional breakdown and rebirth of a woman ripe for self-discovery.",90,Rid of Me
655,3.5,Ali Abdolali Zadeh,"Kazem Afrandnia, Hossein Almasi, Mehdi Aminikhah","Reza, who is a young man without money and borrowed seventy million tomans to start a business with Mahtab's house, but his partner, Mr. Saadati, has swindled the money, and now Maryam, Reza's wife, and his sister have many complaints about him.",No tiene datos,Chegoneh Miliarder Shodam
656,3.6,Mohammad Dormanesh,"Arezoo Afshar, Siamak Ash'arioon, Hashem Azar Hava","Aziz and Blabs are two close friends who live together and work together in the dead of a rural house. One night, Blobs sees a large number of women's shoes and sandals in his dream, and as soon as he wakes up, he reads his interpretation in the book that shoes are a symbol of getting married. He is saddened by this dream; Because according to Blobs, he cannot marry. ... Leer todo",No tiene datos,Azhans Ezdevaj
657,5.4,Rob Hedden,Rob Hedden,"An unassuming pet photographer is thrown into serious action, adventure and romance when he's forced to marry a Croatian bride and spend his honeymoon at a remote tropical resort where she is kidnapped.",99,You May Not Kiss the Bride
658,8.2,Anthony Pierce,Anthony Pierce,No tiene datos,No tiene datos,American Disciples
659,4.8,Minh Collins,Thompson Evans,"While dating a woman (Shirly Brener) with anger-management issues, a hitman (Joey Lawrence) finds her journal and uses it as a guide to prove how much he loves her.",90,Hit List
660,3.8,Jim Haggerty,Jim Haggerty,"A high-energy throwback to the dirty joke movies of the 1970s, more than 70 classic dirty jokes have been brought to life in IS THIS A JOKE? These dirty jokes we all remember hearing and telling years ago have never been funnier as they come to life with a young and funny cast. There's something for everyone! Sit back, relax and prepare to smile!",75,Is This a Joke?
661,6.4,Marteinn Thorsson,Hallgrímur Helgason,"The tragicomic story of lone rebel Boddi Steingrimsson who lives in a small town in Northern Iceland. Boddi hates materialistic modern society in its entirety and on his blog-page he comically criticizes everything and everyone. Before long he has become an outlaw in his own hometown, just like his viking hero, Grettir. After a series of dramatic mishaps, he snaps and... Leer todo",111,Rokland
662,4.4,Olallo Rubio,Olallo Rubio,"Twisted, apocalyptic satire, THIS IS NOT A MOVIE envisions the end of the world through the bi-polar mind of a strung-out pop-culture addict. Starring Edward Furlong and Peter Coyote, with a jagged, atmospheric score from Slash.",99,This Is Not a Movie
663,7.0,Cameron Crowe,"Aline Brosh Mc, Kenna","En el sur de California, una familia se muda a una zona rural para renovar y reabrir un zoo destartalado.",124,Un lugar para soñar
664,5.9,Diego Corsini,"Sebastián Botticelli, Diego Corsini","Santiago lives in the present. Florencia only thinks about the future. They have been together for a while and their relationship is going through a great moment. But one Sunday morning, a disagreement occurs: present against future.",101,Solos en la ciudad
665,3.8,Shira Piven,Paula Killen,"On a rare evening out, two feisty single moms discover that it's not so easy to hook up with a total stranger (Dweezil Zappa) anymore. This ""van-centric"" dark comedy, set in LA--offers an opportunity to eavesdrop on how women genuinely feel about men, relationships and themselves.",77,Fully Loaded
666,6.4,Dennis Lee,Dennis Lee,"At the age of ten, Henry James Herman, a boy who was conceived in a petri-dish and raised by his feminist mother, follows a string of Post-It notes in hopes of finding his biological father.",92,Jesus Henry Christ
667,6.0,Mark Waters,Sean Anders,"La vida de un hombre de negocios comienza a cambiar después de heredar seis pingüinos, y a medida que transforma su apartamento en un país de las maravillas invernal, su lado profesional comienza a desmoronarse.",94,Los pingüinos del Sr. Poper
668,No tiene datos,Amol Shetge,Suresh JayramParag KulkarniAmol Shetge,No tiene datos,No tiene datos,Don Ghadicha Daav
669,6.0,Marc Colucci,Jason W. Loomis,What happens when a law student breaks the law to pay for law school?,84,Slip & Fall
670,6.8,Andre Alves Pinto,"Ziraldo, Maria Gessy","After studying in the capital, the teacher Cate returns to her small town in Minas Gerais to teach at primary school in the early 40's. Her way of teaching students delights and irritates the other teachers. She just wants to give students something essential to education: enthusiasm.",90,Uma Professora Muito Maluquinha
671,5.8,George Miller,George Miller,"Erik está luchando por desarrollar su talento en el mundo del pingüino emperador. Mientras tanto, su familia y amigos descubren una nueva amenaza en su hogar, lo que hace que todos trabajen juntos para salvarlos.",117,Happy Feet 2
672,No tiene datos,Mark Taylor,Todd Edwards,No tiene datos,89,The Matador II
673,8.7,Asit Kaul,"Manpreet Brar, Asit Kaul","What if everything we plan is challenged by the surprises of destiny. Do you like surprises? What if they turn out to be bad? Ricky is ready for his blind date. He reaches the destination and meets the woman of his dreams, Jasmine. Everything is perfect: flowers, wine, dance .. but .. some things cant be planned. The beautiful night turns into a melange of adventure ... Leer todo",90,A Date with Fear
674,7.5,Jim Doyle,Neil Fitzmaurice,No tiene argumento,102,Charlie Noades R.I.P
675,7.8,Aaron James,Aaron James,"Cuando un DJ de una banda descubre que el cantante principal de su banda se ha marchado, cree que tiene problemas. Pero cuando una jovencita sexy llamada Tommy llega a una audición, ahí comienzan sus verdaderos problemas.",90,Campus Radio
676,5.7,Shaun Paul Costello,"Shaun Paul Costello, Joe Gariffo","Two friends chase after the girls of their dreams. Through a series of events, each guy gets with the other's girl.",86,Swooped: Based on a Real Life Occurrence
677,6.2,Ivan Reitman,Elizabeth Meriwether,"Un chico y una chica intentan mantener su relación estrictamente física, pero no pasa mucho tiempo antes de que aprendan que quieren algo más.",108,Sin compromiso
678,3.3,Tom Brady,Adam Sandler,Un niño del Medio Oeste se muda a Hollywood para seguir los pasos de sus padres y convertirse en una estrella del porno.,97,Bucky Larson: Nacido para ser una estrella
679,5.4,Tim Hill,Cinco Paul,"E.B., el hijo adolescente del Conejo de Pascua, se dirige a Hollywood decidido a convertirse en batería de una banda de rock. En Los Ángeles es acogido por Fred, un vago sin trabajo que lo atropella con su coche por accidente.",95,Hop
680,6.5,Todd Phillips,Craig Mazin,"Dos años después de la despedida de soltero en Las Vegas, Phil, Stu, Alan y Doug viajan a Tailandia para la boda de Stu. El plan de Stu trata de un aperitivo moderado antes de la boda, sin embargo, las cosas se tuercen mucho.",102,Resacón 2: ¡Ahora en Tailandia!
681,7.2,John Madden,Ol Parker,"Varios jubilados británicos viajan a India para instalarse en lo que creían que iba a ser un hotel recién renovado. A pesar de no cumplir expectativas, el Hotel Marigold les conquista poco a poco.",124,El exótico Hotel Marigold
682,3.6,Robin Blazak,Robin Blazak,Tells the tale of three buddies in their 20's whose love-lives are in shambles. They go to Aspen to pursue the booming trend of dating cougars: hot older women who prey on hot young guys.,102,Cougar Hunting
683,5.4,Santiago Segura,Santiago Segura,"El antiguo policía Torrente, duro, lascivo y tosco, es encarcelado. ¿Podrá sobrevivir a la retorcida ironía que le ha llevado al mismo lugar donde ha metido a tantos culpables e inocentes?",93,Torrente 4: Lethal Crisis (Crisis letal)
